#{"t_start": 1748303398.252279, "env_id": "None"}
r,l,t
-4.374843,150,25471.805043
-6.225877,150,25478.737129
-6.419661,150,25493.479671
-6.936169,150,25497.781341
-6.774512,150,25502.83376
-3.996831,150,25510.589597
-7.18314,150,25517.154208
-14.022208,150,25526.176799
-4.130149,150,25536.475714
-4.686056,150,25550.890824
-8.813562,150,25555.870485
-7.24625,150,25564.996145
-6.711551,150,25569.735949
-7.791545,150,25578.185574
-1.97968,150,25585.647668
-2.715511,150,25593.900766
-9.602494,150,25600.16519
-5.697672,150,25605.873143
-9.944299,150,25622.215671
-4.888154,150,25629.943425
-10.294321,150,25638.457581
-6.46336,150,25643.089159
-7.12337,150,25655.580751
-1.533585,150,25664.0537
-6.689032,150,25669.096073
-7.70825,150,25677.387396
-7.626777,150,25689.204483
-8.124903,150,25694.846393
-12.042306,150,25702.341228
-9.637499,150,25711.134111
-4.90393,150,25720.713325
-2.294993,150,25729.033528
-5.365793,150,25735.84824
-9.619843,150,25740.236416
-6.362308,150,25745.224774
-5.750414,150,25751.642454
-8.317001,150,25762.436487
-1.303366,150,25771.825851
-7.248153,150,25778.031783
-0.94701,150,25787.344888
-6.17826,150,25795.236831
-4.394455,150,25804.687199
-6.748599,150,25812.880126
-8.072428,150,25830.922648
-6.329755,150,25838.725744
-3.647107,150,25848.361623
-3.531566,150,25858.102624
-2.856189,150,25865.237713
-5.951766,150,25871.464797
-3.535632,150,25878.835114
-11.142041,150,25890.475356
-9.64287,150,25898.994662
-8.389906,150,25907.339102
-9.246793,150,25919.219039
-8.344089,150,25934.629197
-5.701205,150,25946.079189
-6.876876,150,25952.677205
-6.531926,150,25964.589499
-0.54039,150,25972.334685
-6.12317,150,25980.631561
-7.108965,150,25999.66771
-8.477991,150,26012.293403
-6.188843,150,26027.697929
-4.396082,150,26034.934466
-3.989863,150,26046.841377
-8.35783,150,26056.076873
-10.760127,150,26064.485217
-14.130698,150,26073.964633
-6.620957,150,26083.446296
-6.796704,150,26094.863894
-4.94997,150,26107.913203
-7.454089,150,26119.377971
-8.568957,150,26128.454617
-8.544079,150,26133.244765
-8.834873,150,26142.519577
-4.157791,150,26159.357798
-5.334346,150,26172.445078
-5.866358,150,26177.416419
-6.46498,150,26186.825498
-7.275562,150,26197.643688
-5.130031,150,26208.66086
-3.15922,150,26220.915624
-4.934271,150,26232.254124
-3.216741,150,26239.313846
-5.81038,150,26247.338992
-2.466474,150,26256.314518
-8.474983,150,26263.88799
-4.080184,150,26281.071104
-7.089904,150,26290.487013
-6.592331,150,26304.552568
-10.639151,150,26309.916163
-6.785908,150,26322.414985
-5.699726,150,26329.457178
-10.73938,150,26335.599985
-9.111032,150,26347.197181
-5.533981,150,26353.062093
-7.68448,150,26358.970993
-12.381236,150,26370.53689
-3.786002,150,26383.896593
-8.344151,150,26396.976913
-5.140722,150,26407.010994
-6.484175,150,26412.622365
-13.530931,150,26418.731743
-9.006608,150,26429.810273
-4.831862,150,26436.677015
-3.413466,150,26446.427228
-6.771349,150,26453.283152
-5.173849,150,26464.418345
-6.769157,150,26470.258216
-6.520101,150,26478.701235
-8.586336,150,26486.328043
-12.079369,150,26497.715122
-5.00714,150,26511.923922
-2.636671,150,26519.260383
-4.679804,150,26533.380209
-8.407856,150,26546.768666
-3.822996,150,26555.274564
-7.440474,150,26562.553009
-8.176781,150,26572.807045
-10.619301,150,26582.5917
-2.624303,150,26590.654028
-8.046266,150,26599.839763
-11.703693,150,26606.118865
-6.463239,150,26618.643138
-6.964393,150,26624.805316
-7.110079,150,26635.620538
-14.32064,150,26641.73226
-6.074792,150,26647.853845
-1.191602,150,26657.743701
-3.910658,150,26668.999523
-8.841535,150,26676.788772
-9.212306,150,26684.670795
-6.785346,150,26694.198133
-5.037208,150,26707.16032
-8.669425,150,26715.159726
-7.289065,150,26728.141826
-3.445189,150,26737.285556
-7.68808,150,26749.53687
-5.215369,150,26755.098428
-9.175149,150,26765.327975
-5.746891,150,26770.595851
-4.805239,150,26784.030287
-5.295826,150,26791.298735
-7.625233,150,26798.439457
-14.44913,150,26810.76183
-8.922688,150,26823.450321
-4.195093,150,26834.67577
-3.093461,150,26842.650812
-6.619543,150,26851.417245
-12.165699,150,26859.11471
-4.707295,150,26867.893466
-5.610007,150,26873.599352
-7.9624,150,26880.348794
-2.518831,150,26886.997382
-6.593478,150,26897.467552
-6.94732,150,26910.854256
-6.912029,150,26920.387783
-4.073424,150,26928.63888
-2.555777,150,26936.482676
-5.396371,150,26953.288408
-6.436894,150,26961.249583
-3.290323,150,26971.14605
-5.77091,150,26976.680906
-9.17872,150,26981.240431
-2.221276,150,26988.444267
-4.927448,150,27000.208822
-3.035046,150,27007.796547
-8.405494,150,27024.058081
-13.718095,150,27030.529628
-9.304061,150,27039.738659
-13.12794,150,27054.775416
-8.342935,150,27061.761454
-7.203345,150,27067.461447
-5.230002,150,27084.937373
-14.943387,150,27093.662975
-6.729907,150,27101.167813
-8.804699,150,27109.278434
-6.582327,150,27116.845292
-8.158106,150,27125.770969
-2.659509,150,27134.8564
-8.057976,150,27143.984368
-9.315786,150,27149.623909
-6.139528,150,27163.789659
-5.978065,150,27168.804479
-3.302493,150,27175.408826
-9.077341,150,27180.88102
-7.185905,150,27186.054886
-5.91664,150,27192.711534
-7.601274,150,27198.360135
-9.296593,150,27206.893934
-2.532865,150,27213.76512
-15.196776,150,27224.789003
-3.70183,150,27233.003433
-6.815124,150,27244.693339
-4.593406,150,27255.007865
-6.042414,150,27261.731082
-7.755153,150,27265.853924
-6.363142,150,27270.433587
-4.617769,150,27284.473581
-5.199135,150,27294.613284
-4.326792,150,27301.199649
-8.891303,150,27314.001716
-5.110104,150,27324.34744
-4.964038,150,27329.27805
-7.328169,150,27341.503929
-15.514549,150,27347.903768
-9.007166,150,27354.59543
-3.264998,150,27364.648437
-12.875234,150,27372.795945
-6.561476,150,27385.65707
-12.132801,150,27396.196938
-7.483342,150,27404.620837
-9.972695,150,27417.852465
-7.323629,150,27426.798101
-2.481286,150,27436.648879
-2.845075,150,27448.598683
-4.433013,150,27463.907751
-7.176905,150,27473.205983
-4.308627,150,27481.948634
-8.256357,150,27490.653958
-8.333836,150,27498.232777
-4.920116,150,27513.77163
-10.056867,150,27519.536189
-4.673633,150,27539.659972
-6.736535,150,27551.647388
-7.549501,150,27560.095816
-9.125387,150,27569.485478
-1.855479,150,27577.255952
-8.236924,150,27586.875958
-12.378381,150,27597.739797
-5.65804,150,27604.08958
-6.445099,150,27611.34406
-10.61429,150,27619.409332
-5.662062,150,27632.935768
-10.978168,150,27648.641567
-6.902221,150,27654.603816
-7.12141,150,27664.855815
-9.353866,150,27676.083769
-5.169071,150,27683.054071
-7.595777,150,27695.886788
-6.34858,150,27713.484272
-4.762893,150,27720.871919
-7.500472,150,27727.687015
-9.053226,150,27740.56751
-9.78883,150,27752.57769
-6.685182,150,27763.167412
-5.32269,150,27779.268962
-9.211506,150,27784.246841
-3.802734,150,27793.44883
-5.518035,150,27807.807335
-6.54969,150,27814.06844
-2.374378,150,27819.914709
-10.685672,150,27831.4626
-3.215312,150,27840.028671
-2.127834,150,27846.344162
-8.311429,150,27861.761091
-11.992156,150,27872.947099
-7.369647,150,27879.352155
-5.95523,150,27888.945104
-5.98934,150,27894.204016
-4.959752,150,27900.900763
-9.172253,150,27910.448497
-9.451171,150,27920.645987
-12.039557,150,27929.663454
-6.093888,150,27940.282748
-5.418387,150,27957.253563
-8.535291,150,27969.979661
-8.010274,150,27981.291045
-8.180896,150,27989.934884
-2.407886,150,27996.66052
-9.745395,150,28008.211644
-5.683099,150,28013.948041
-9.416603,150,28023.391535
-8.930859,150,28032.191451
-7.50047,150,28042.785222
-7.548969,150,28052.566154
-6.470735,150,28065.434537
-8.888687,150,28071.086849
-6.130428,150,28084.434326
-7.258041,150,28095.127956
-5.792364,150,28105.66291
-5.850889,150,28114.195642
-8.649779,150,28120.025166
-11.807104,150,28134.397262
-7.689923,150,28143.460874
-7.021322,150,28157.655886
-5.133292,150,28177.737755
-8.132715,150,28184.211859
-8.769206,150,28191.548855
-4.432722,150,28205.398722
-8.666586,150,28213.010212
-11.789561,150,28222.726889
-7.325232,150,28231.661113
-7.491265,150,28244.104211
-6.657715,150,28252.083085
-4.532398,150,28263.051572
-2.232515,150,28269.900602
-8.266507,150,28278.202954
-6.944505,150,28283.656698
-8.027199,150,28294.958214
-4.07711,150,28306.802201
-4.760888,150,28313.061736
-6.546115,150,28318.473728
-7.342283,150,28325.947764
-9.802082,150,28335.992631
-6.884292,150,28343.695437
-12.431065,150,28358.961693
-8.430353,150,28363.419314
-9.582184,150,28377.673183
-10.722327,150,28395.809611
-14.641557,150,28406.888418
-13.752871,150,28415.619688
-10.71602,150,28427.100529
-3.461431,150,28438.779168
-8.808634,150,28443.465443
-4.841049,150,28448.724431
-8.573194,150,28457.003829
-9.647792,150,28469.986071
-8.335847,150,28481.367307
-3.436661,150,28495.237986
-8.996556,150,28507.62515
-7.119357,150,28515.440782
-10.42737,150,28525.875773
-12.497585,150,28535.519829
-3.231405,150,28546.637468
-11.383024,150,28562.174719
-4.364641,150,28571.348152
-4.446443,150,28578.897242
-4.704083,150,28588.834557
-7.47197,150,28602.137043
-5.620615,150,28613.422239
-9.310697,150,28623.774563
-3.809677,150,28636.89365
-7.143443,150,28648.174825
-6.864626,150,28654.765051
-2.30486,150,28662.119412
-8.370833,150,28667.793095
-6.92296,150,28676.837308
-5.290142,150,28687.767402
-3.812098,150,28708.334549
-2.150981,150,28715.389536
-2.655258,150,28725.636933
-5.972817,150,28734.637182
-3.826256,150,28750.650111
-7.629979,150,28755.581782
-9.255119,150,28769.605501
-8.588158,150,28773.972479
-5.857816,150,28789.62967
-4.947683,150,28797.115217
-6.441938,150,28814.09766
-4.92849,150,28832.526358
-9.79644,150,28837.224008
-6.716414,150,28844.876403
-5.665653,150,28866.119123
-5.60136,150,28873.030417
-9.62057,150,28884.865704
-5.101998,150,28893.995068
-7.1417,150,28906.990088
-4.812002,150,28915.090517
-5.389308,150,28923.960149
-7.604457,150,28931.924199
-3.483338,150,28940.005796
-3.078403,150,28949.158465
-1.696,150,28957.893371
-8.034824,150,28965.320384
-2.128554,150,28973.483873
-8.19586,150,28985.462802
-10.743518,150,28992.41933
-6.839092,150,28998.465587
-10.602836,150,29008.183969
-8.050693,150,29014.764126
-5.90969,150,29026.21273
-7.350282,150,29036.133424
-5.978538,150,29045.455844
-16.02203,150,29054.509653
-3.711434,150,29074.519547
-13.864261,150,29084.863167
-5.542669,150,29093.708954
-7.496912,150,29099.53575
-11.861569,150,29114.511913
-4.976444,150,29121.671004
-7.539501,150,29135.053331
-9.145215,150,29150.811683
-2.705637,150,29159.644046
-6.244584,150,29166.365736
-3.884145,150,29178.857626
-8.304044,150,29186.511509
-2.457791,150,29195.241831
-1.643916,150,29205.981116
-12.914281,150,29212.262893
-8.86933,150,29222.13868
-8.299085,150,29237.512842
-4.907441,150,29244.704182
-6.343228,150,29250.29522
-2.344071,150,29257.544822
-6.909326,150,29263.738123
-5.887655,150,29268.721607
-6.530685,150,29275.870216
-7.17301,150,29283.553129
-12.182934,150,29293.347022
-4.603362,150,29302.954399
-4.209475,150,29315.362068
-4.497968,150,29323.645111
-4.614364,150,29330.835472
-10.226315,150,29337.36653
-9.321755,150,29345.659715
-4.852801,150,29356.145591
-9.727381,150,29365.448892
-5.812896,150,29371.992361
-8.823897,150,29379.113193
-8.729296,150,29384.284064
-2.344413,150,29391.849549
-11.206827,150,29404.217993
-7.365522,150,29410.185049
-9.079465,150,29414.225526
-9.741862,150,29418.47964
-9.087025,150,29428.364557
-4.453736,150,29437.664907
-6.194643,150,29445.534873
-3.745104,150,29453.825414
-2.597565,150,29462.10434
-5.303912,150,29471.917711
-4.369602,150,29480.595183
-10.372063,150,29488.468892
-8.828528,150,29498.404408
-10.225468,150,29508.908471
-8.353219,150,29515.00664
-10.564798,150,29523.480456
-7.427567,150,29538.131826
-6.695844,150,29546.123273
-8.527985,150,29555.652099
-7.430901,150,29572.135927
-9.173738,150,29579.393282
-8.51057,150,29587.667296
-5.100475,150,29597.021377
-14.219839,150,29608.576577
-5.435056,150,29620.732835
-8.948618,150,29627.297944
-9.214842,150,29634.180803
-7.156618,150,29642.628929
-3.632721,150,29653.953314
-3.926671,150,29660.98143
-4.848041,150,29670.729145
-7.372845,150,29682.592136
-7.734283,150,29688.25771
-9.707281,150,29696.845808
-5.284975,150,29710.731002
-10.695031,150,29718.500252
-7.649894,150,29732.208202
-6.989687,150,29738.340383
-10.255359,150,29746.909983
-8.36627,150,29751.201368
-7.751363,150,29756.173351
-6.519204,150,29764.716176
-6.54384,150,29769.66793
-1.82121,150,29778.038392
-9.040916,150,29784.679205
-7.986968,150,29791.707094
-8.811702,150,29798.773706
-7.392149,150,29804.470441
-4.362806,150,29815.409525
-10.149317,150,29826.978474
-7.645815,150,29838.591664
-6.094487,150,29851.598841
-4.059301,150,29862.186279
-6.55398,150,29867.194297
-7.019573,150,29872.919524
-7.209193,150,29884.069222
-3.150926,150,29893.161764
-8.250581,150,29900.746934
-5.502264,150,29906.187701
-8.17911,150,29914.24911
-8.568115,150,29924.456862
-11.583306,150,29933.121921
-8.657747,150,29940.163067
-4.816133,150,29948.12296
-4.592614,150,29957.737289
-8.286144,150,29965.277008
-11.511786,150,29971.225637
-13.710783,150,29978.337851
-7.017498,150,29991.198005
-8.58614,150,30001.330036
-8.715947,150,30009.615755
-10.710987,150,30025.597499
-4.470074,150,30031.686262
-7.350741,150,30039.566577
-7.31121,150,30043.824862
-5.797391,150,30051.536855
-6.117568,150,30058.49136
-5.518941,150,30066.176971
-7.349858,150,30075.372586
-8.176612,150,30081.138848
-3.502647,150,30087.691402
-10.611777,150,30096.261772
-4.313217,150,30108.834382
-7.049513,150,30114.485345
-6.327598,150,30127.127242
-4.855814,150,30134.589107
-6.244481,150,30142.242837
-3.487705,150,30158.662408
-7.148454,150,30173.540353
-9.992515,150,30177.658871
