#{"t_start": 1748047105.944919, "env_id": "None"}
r,l,t
-10146972.673618,150,48660.941643
-10824324.367393,150,48677.097801
-4684014.570077,150,48691.189815
-8242274.81962,150,48715.9284
-6069757.365421,150,48726.822822
-4437331.347511,150,48743.856725
-7424605.110077,150,48756.762647
-2631007.742137,150,48769.285173
-2721163.662695,150,48780.873166
-6992274.283965,150,48798.693635
-10999678.342472,150,48822.010061
-8415678.076803,150,48838.144182
-7697690.115899,150,48850.607029
-5743891.188851,150,48865.297915
-10376593.655667,150,48882.026508
-7585812.884937,150,48893.912784
-7167522.584453,150,48913.365301
-10809733.785723,150,48923.97074
-5030249.355403,150,48941.191547
-11253796.057987,150,48953.602888
-7753235.326673,150,48969.432871
-5219234.382156,150,48992.337934
-8291448.353098,150,49002.913843
-5830868.753286,150,49024.249263
-12619292.208692,150,49049.58396
-6647627.180199,150,49063.409224
-4173584.100852,150,49078.488435
-10198131.005879,150,49097.561555
-4802813.790666,150,49112.861745
-6824724.62879,150,49128.667212
-9694631.766526,150,49157.194861
-7368632.994529,150,49170.903653
-2777837.969271,150,49182.055336
-3914264.768327,150,49201.37149
-6675858.09327,150,49220.727106
-5445375.850555,150,49243.446575
-8050804.189211,150,49257.400333
-7578128.436455,150,49272.39243
-10986070.282025,150,49287.648966
-6576535.718911,150,49300.334239
-4963435.029494,150,49319.572444
-7511056.444339,150,49333.057015
-8166416.233489,150,49358.750584
-10750008.752009,150,49371.530465
-8099284.381919,150,49399.328107
-9428152.261097,150,49413.78126
-4624148.160329,150,49430.109211
-6970246.403046,150,49459.380372
-8596787.256566,150,49469.509921
-4633584.082975,150,49493.959943
-10747109.703749,150,49504.556402
-9875545.747548,150,49516.844016
-4045079.173815,150,49531.135435
-9733865.979179,150,49548.196021
-8098083.435268,150,49568.049707
-7420572.420999,150,49581.839979
-7101621.768753,150,49595.669883
-6887792.265136,150,49607.549922
-6843063.937536,150,49620.838838
-7639908.36135,150,49635.284964
-7442506.004791,150,49651.415285
-3888403.667105,150,49666.021419
-7430293.979881,150,49679.362047
-9457100.395071,150,49693.118463
-10889193.196585,150,49703.989455
-4435928.570669,150,49726.633961
-8916150.76412,150,49744.331733
-3649127.845981,150,49757.769725
-10276543.133901,150,49778.214051
-7614798.756111,150,49789.69301
-7737068.012991,150,49802.454025
-9420150.686645,150,49813.693582
-9773306.899224,150,49824.147494
-7682358.903043,150,49846.955513
-5223577.098657,150,49862.417708
-6932606.318749,150,49887.840492
-12029230.925029,150,49907.070517
-10766046.956889,150,49919.125071
-4907515.252321,150,49934.815118
-11887791.566907,150,49949.351421
-7966394.438286,150,49960.318261
-10210766.041094,150,49994.724928
-8766716.711254,150,50026.903933
-5294699.5823,150,50044.462934
-7747081.65396,150,50067.517194
-9796874.323069,150,50087.853186
-10449251.25034,150,50098.17721
-6367011.8447,150,50112.628895
-6462531.100872,150,50134.89293
-9205827.981372,150,50149.747442
-12097710.123858,150,50175.47029
-8537263.080937,150,50191.343043
-8277005.741623,150,50205.029702
-9182070.698097,150,50222.957539
-7336639.832877,150,50258.403122
-8849705.523617,150,50280.328692
-5082779.588275,150,50303.112217
-6255100.199251,150,50318.055422
-7449594.455783,150,50332.565874
-5688636.819325,150,50347.014259
-6416234.523945,150,50372.91743
-7305243.268199,150,50385.608998
-3885599.421723,150,50398.141096
-1674038.50452,150,50412.80384
-7092868.154993,150,50428.557157
-9698260.835334,150,50440.667082
-8365836.095136,150,50452.836969
-6775100.161306,150,50471.318828
-7602943.17063,150,50484.808142
-4415852.185488,150,50506.413389
-6319455.945318,150,50527.263018
-6891156.609281,150,50538.823263
-10825028.308604,150,50548.380333
-10837196.894878,150,50560.146869
-7386828.052756,150,50575.306864
-9028428.206745,150,50585.52024
-9006378.696887,150,50595.965626
-9202215.594827,150,50613.697452
-4829102.155413,150,50627.959789
-6351635.189095,150,50645.513447
-5488338.831321,150,50662.879738
-12241144.929975,150,50689.741458
-10028375.236597,150,50707.779936
-8490099.150299,150,50739.351154
-6612645.129847,150,50753.942957
-6109405.809491,150,50767.559645
-9632709.297425,150,50793.971282
-10799776.011999,150,50806.11555
-8034920.798309,150,50818.234279
-7553260.740948,150,50835.850447
-7416686.183356,150,50846.433507
-10886829.946551,150,50867.993577
-10839266.698589,150,50884.198784
-11939288.092363,150,50904.403511
-6936857.25261,150,50916.955735
-3827381.195958,150,50948.863647
-5695877.022206,150,50966.6454
-8343437.313855,150,50977.823566
-6096619.381336,150,51009.511012
-10377649.540585,150,51021.138895
-10873760.522754,150,51038.652267
-5285077.135105,150,51055.272038
-10958063.069229,150,51064.783063
-10627432.714614,150,51086.606392
-10806963.667484,150,51100.535518
-3948923.316309,150,51131.463828
-5982209.981119,150,51142.63362
-6624498.023091,150,51154.269933
-12891455.830695,150,51173.863049
-12987741.608367,150,51187.339004
-8677640.627658,150,51199.697314
-8610913.712894,150,51215.144004
-7347534.372703,150,51225.831989
-6894036.1918,150,51237.35747
-9329912.501002,150,51256.26907
-10429387.192921,150,51273.91948
-7335627.740958,150,51285.026703
-11113107.472861,150,51302.264446
-7952059.824358,150,51316.929636
-9405618.816651,150,51328.405184
-6605196.563378,150,51344.582761
-8407317.713696,150,51356.941232
-5871649.55402,150,51385.857424
-8655044.771502,150,51412.623842
-11735756.561002,150,51431.588756
-8113181.91826,150,51447.45806
-10702063.352051,150,51462.447923
-4283757.908365,150,51484.547978
-6917722.996856,150,51497.683362
-11480661.280829,150,51510.449198
-5516025.457262,150,51527.973331
-1598439.500134,150,51542.508723
-8266320.327914,150,51571.343418
-8267662.168061,150,51586.090492
-7373104.564581,150,51618.301581
-5743533.852031,150,51638.423328
-4968611.026731,150,51658.854514
-4334577.795905,150,51679.896494
-9917349.220546,150,51698.958717
-5634821.692792,150,51738.902276
-6759219.652061,150,51763.140605
-3850048.492458,150,51790.866561
-12465372.091837,150,51815.802992
-10150254.425291,150,51847.668078
-4743006.079139,150,51877.333321
-8403550.972343,150,51913.108722
-9961924.541452,150,51929.387856
-9369538.687033,150,51943.062676
-3116804.201858,150,51961.827456
-4668249.214048,150,51981.42009
-9474596.350507,150,51996.786458
-6496807.965577,150,52015.776149
-7955371.698856,150,52030.06825
-3995256.989957,150,52051.668649
-11645035.870549,150,52074.680582
-11154720.49539,150,52090.277272
-11199101.071946,150,52109.962632
-12125362.342607,150,52136.283467
-8770502.514658,150,52155.478884
-7393571.224126,150,52183.312564
-9608414.297584,150,52205.659702
-11919291.381215,150,52229.502231
-10011554.543663,150,52245.137702
-3723042.291128,150,52266.009427
-7614515.974303,150,52280.190229
-5743885.777876,150,52304.344493
-9303165.365632,150,52319.925161
-8513479.493295,150,52346.140018
-5821098.389184,150,52366.988912
-3806205.313489,150,52389.556812
-3914591.206406,150,52414.719014
-6550138.435756,150,52456.433958
-6113673.570398,150,52473.513235
-3679729.884341,150,52502.349522
-8373457.271005,150,52524.203432
-6116707.894322,150,52544.440915
-7275786.454316,150,52562.550933
-6908394.78912,150,52591.655348
-14039778.874327,150,52613.28734
-9796666.862693,150,52630.131501
-7706775.795698,150,52653.772765
-8138153.320856,150,52675.16062
-7974034.559193,150,52694.078286
-10035267.739363,150,52715.681252
-6596981.329644,150,52763.30577
-8223383.1029,150,52776.592186
-7787474.033903,150,52801.160391
-10494723.994132,150,52823.316515
-4751799.878499,150,52846.120803
-7497770.871912,150,52868.06617
-5626528.31008,150,52889.791161
-11522657.141837,150,52908.140857
-9510305.466528,150,52928.828251
-4570207.113841,150,52950.676395
-8819449.640904,150,52970.324659
-8731321.617417,150,52989.313039
-4473167.961364,150,53009.529083
-10922174.343865,150,53030.374102
-7429856.79279,150,53052.916291
-10762183.199052,150,53076.313991
-9793479.209559,150,53096.226304
-8118157.075673,150,53114.041837
-10011913.838175,150,53127.542591
-3347250.356016,150,53153.405029
-12334041.096814,150,53167.007833
-7932903.573427,150,53206.7355
-8428994.778744,150,53228.226278
-5086521.941363,150,53245.233995
-5886645.47676,150,53288.935975
-4365679.589617,150,53318.83881
-10643071.4253,150,53339.390689
-12752254.79262,150,53369.823358
-13145137.636226,150,53389.872702
-8208432.886185,150,53414.82309
-8588503.030503,150,53433.73805
