#{"t_start": 1748197355.2493582, "env_id": "None"}
r,l,t
-11820535.978732,150,5975.266216
-8003825.791642,150,5984.844206
-11506973.383725,150,5991.655179
-8073827.208794,150,6003.038045
-11502983.999343,150,6015.032096
-12552963.228578,150,6021.079182
-7216620.281495,150,6028.043133
-11785535.205516,150,6035.282155
-8876160.704457,150,6041.806344
-9975389.006936,150,6049.391896
-12182152.377288,150,6068.48144
-7485880.568247,150,6087.861134
-11004167.003754,150,6099.530063
-7316698.934838,150,6104.844154
-4134407.900648,150,6111.988153
-13987635.969186,150,6119.638633
-14472771.783592,150,6126.003278
-11326940.274437,150,6131.162188
-12855450.533844,150,6143.024758
-5830022.989423,150,6149.628846
-10017826.136883,150,6155.250632
-10837489.128617,150,6162.01947
-4312189.825661,150,6172.144446
-3817660.957911,150,6182.81637
-11896250.417174,150,6190.552987
-6808814.24328,150,6198.511199
-8753500.621645,150,6216.45676
-7371497.154262,150,6231.336748
-10173655.070429,150,6237.612119
-3278755.992026,150,6245.423114
-8973698.256762,150,6252.19296
-11141700.04034,150,6257.354795
-8543391.013936,150,6262.251774
-7929181.482727,150,6267.248188
-5931346.752143,150,6276.468988
-6228080.321149,150,6281.43632
-6272991.714436,150,6289.345134
-13883347.041903,150,6298.073704
-8776560.045712,150,6310.78534
-9594228.48025,150,6315.236197
-12190377.060962,150,6319.936211
-6087199.740237,150,6324.683987
-8507639.877575,150,6330.341315
-10856647.571977,150,6335.55495
-7791811.935472,150,6341.380422
-11341537.364791,150,6350.379003
-6948310.680504,150,6372.867203
-6415378.694422,150,6387.866626
-3147337.800402,150,6396.273811
-13342522.765569,150,6408.106156
-7513416.608072,150,6413.505699
-7461434.307292,150,6426.260328
-8625379.302856,150,6440.859203
-6435742.793715,150,6449.291619
-8470023.537312,150,6464.907214
-10746361.491407,150,6479.721194
-4981913.431054,150,6489.732592
-9282950.506991,150,6499.911765
-11514441.588317,150,6511.765044
-6068956.705451,150,6526.709951
-10679700.008792,150,6537.143864
-7497188.325502,150,6542.189878
-10032881.423259,150,6550.888268
-9578988.587826,150,6562.353218
-9097235.746861,150,6568.419029
-8767219.570705,150,6574.449345
-6436355.787367,150,6589.066734
-9883633.373195,150,6598.465325
-10920964.043977,150,6611.85771
-6788496.613697,150,6618.245654
-9246606.224563,150,6622.885886
-12994016.770278,150,6634.8848
-8670990.118863,150,6641.005666
-12002645.855216,150,6651.343573
-9388332.710676,150,6656.546931
-9474723.301569,150,6661.336932
-10259214.715002,150,6667.892816
-12021386.415123,150,6679.172109
-6456630.977079,150,6684.628802
-9531044.012169,150,6689.623853
-9278717.922694,150,6701.070398
-8398211.929527,150,6720.865524
-8298275.774226,150,6725.706753
-5305876.912215,150,6733.582147
-3215409.986229,150,6741.182382
-8003153.459669,150,6755.206515
-5531642.683008,150,6767.288165
-9789530.165361,150,6776.943265
-5906618.669775,150,6792.907917
-11704140.796628,150,6805.767689
-9612375.503514,150,6811.265465
-5894991.375844,150,6816.568982
-7286559.266177,150,6823.545774
-8559337.950092,150,6832.487569
-8199389.707783,150,6851.226937
-8867877.186482,150,6860.772736
-7581983.871123,150,6865.831706
-10869844.213866,150,6875.154651
-3527292.627621,150,6881.406552
-13414545.655743,150,6886.273617
-6835983.65103,150,6895.544349
-8931292.428961,150,6907.227661
-10401724.822711,150,6918.687848
-2788977.111652,150,6927.735612
-8625908.811671,150,6936.777571
-6565267.446394,150,6941.991287
-11171605.894021,150,6957.007298
-9914484.554895,150,6962.915709
-8880308.572574,150,6967.877223
-10171933.723306,150,6973.049978
-9252463.765923,150,6986.064478
-8708080.838197,150,6993.428014
-12794611.721863,150,6998.332365
-5448236.238401,150,7006.599776
-11160300.662422,150,7011.419625
-6641384.199206,150,7016.325539
-9963034.172863,150,7029.696755
-6151140.629928,150,7042.973121
-8944967.563036,150,7049.435621
-9695252.178234,150,7057.206252
-10696834.761701,150,7066.545407
-7401996.255791,150,7080.001244
-8682926.982364,150,7091.283974
-11017716.056727,150,7096.535834
