#{"t_start": 1748183248.456543, "env_id": "None"}
r,l,t
-12347620.787797,150,1001.747609
-12989239.69306,150,1009.000807
-12232087.009929,150,1020.403951
-8844966.282573,150,1035.93421
-3850271.284208,150,1041.370386
-7916169.100512,150,1046.89861
-10094262.415053,150,1054.337789
-10653735.702724,150,1065.495403
-12904216.134832,150,1071.10654
-11014452.315647,150,1079.346287
-7412182.40894,150,1086.284235
-7109253.215489,150,1097.679924
-12249058.784311,150,1108.097425
-12666931.945693,150,1116.272893
-11051125.747168,150,1133.176388
-9724019.051044,150,1140.766992
-13229270.749397,150,1154.100391
-5482393.876034,150,1167.02581
-13255779.325143,150,1183.275637
-13358027.22501,150,1192.068415
-14679121.694387,150,1199.468943
-7691038.586447,150,1206.245779
-12143740.673245,150,1214.452647
-10278281.106818,150,1218.836043
-7345366.232338,150,1237.013228
-11834912.517414,150,1240.767343
-6265269.051253,150,1246.93475
-9510860.513374,150,1259.569317
-8685555.501505,150,1273.187927
-9845072.993528,150,1279.649845
-9599159.825506,150,1284.419086
-5874122.455383,150,1298.296816
-6929669.589647,150,1305.418214
-13896190.686591,150,1317.335662
-10130262.843845,150,1322.425235
-10770377.92814,150,1326.793361
-10532914.058554,150,1334.847598
-12636411.222515,150,1341.999339
-12211072.169387,150,1347.586149
-9974827.123361,150,1355.311665
-9411797.502252,150,1368.903463
-8772815.789686,150,1378.913939
-8614204.553443,150,1384.95143
-9998444.660804,150,1389.193038
-13455664.444572,150,1400.664589
-6815526.928114,150,1406.825157
-6919707.095003,150,1412.093673
-5592698.701327,150,1419.858649
-11084076.101108,150,1435.022495
-10890457.538578,150,1444.486706
-11741842.025639,150,1452.052983
-3208030.619377,150,1459.57111
-6288391.171866,150,1465.877821
-8247791.328549,150,1470.612454
-7930060.661965,150,1478.634991
-6903185.918709,150,1486.228372
-6748812.124378,150,1492.112072
-9246030.493685,150,1512.871238
-5838772.733022,150,1527.14157
-11734800.72081,150,1535.093642
-10231767.099065,150,1547.731672
-9927163.811005,150,1559.130623
-6588128.561365,150,1568.453201
-7229186.638005,150,1574.759469
-8797249.799529,150,1587.612701
-9705476.360333,150,1598.227323
-4556164.601308,150,1604.490255
-7227147.487422,150,1613.2016
-11350927.437324,150,1621.988548
-8930606.445979,150,1630.641514
-7085330.564921,150,1635.929623
-4356190.330023,150,1655.26795
-10019124.692627,150,1662.253502
-8496803.545797,150,1670.005314
-11659916.161239,150,1684.74112
-6704478.390552,150,1698.278282
-10062846.052678,150,1704.716867
-7964186.121428,150,1719.952988
